Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/475/GCA_025935475.1_genomic.fna.gz	3.4118	2.9122	98.38	0.899	98.25-98.50	0.899	0.85-0.95	1	1.599	4840/13336	96.78	18	JAICVE010000473.1 MAG: Nitrospira sp. isolate HEB_FP_1_bin.25 k141_1006373_length_2209_cov_6.0000, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/135/GCA_025924135.1_genomic.fna.gz	3.2211	2.0522	98.78	0.849	98.65-98.94	0.849	0.79-0.89	1	1.651	3951/9962	97.06	1	JAICEO010000001.1 MAG: Nitrososphaeraceae archaeon isolate BD_FP_2_bin.31 k141_295467_length_53947_cov_9.1360, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/130/385/GCF_018130385.1_genomic.fna.gz	2.7829	6.1538	95.87	0.733	95.71-96.02	0.733	0.69-0.77	1	1.661	4982/34779	93.92	348	NZ_JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/020/027/655/GCA_020027655.1_genomic.fna.gz	2.7719	3.7571	95.03	0.730	94.84-95.23	0.730	0.67-0.78	1	1.430	2284/21066	93.08	42	JAHKKJ010000040.1 MAG: Deltaproteobacteria bacterium isolate CR_Sed_300A_bin.10 scaffold_100, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/022/545/895/GCA_022545895.1_genomic.fna.gz	2.7076	1.9035	99.38	0.713	99.21-99.53	0.713	0.67-0.77	1	1.552	4675/10915	97.30	0	JAKEIK010000042.1 MAG: Nitrososphaeraceae archaeon isolate HEB2_70 S1Ck127_1004612, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/152/105/GCA_030152105.1_genomic.fna.gz	2.6292	3.6062	97.13	0.693	96.93-97.23	0.693	0.66-0.75	2	2.603	4431/21444	95.04	8	JASLIH010000404.1 MAG: Actinomycetes bacterium isolate UTK.bins.114 k141_10010476, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/219/925/GCA_003219925.1_genomic.fna.gz	2.2163	1.2775	97.40	0.584	97.17-97.66	0.584	0.52-0.63	1	1.365	1812/9116	94.92	7	QHQU01000334.1 MAG: Verrucomicrobia bacterium isolate AV12 14_0927_12_20cm_scaffold_100789_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/596/315/GCF_018596315.1_genomic.fna.gz	2.0941	5.5389	95.16	0.552	94.98-95.33	0.552	0.52-0.59	1	1.489	3876/41730	92.62	1996	NZ_JAHEAG010000001.1 Bradyrhizobium sp. SRL28 1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/884/465/GCA_005884465.1_genomic.fna.gz	1.5511	1.6281	95.12	0.409	94.72-95.50	0.409	0.35-0.46	1	1.333	1183/16321	91.88	350	VAZH01000424.1 MAG: Alphaproteobacteria bacterium isolate AP_3 14_1009_16_30cm_scaffold_100117, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/221/615/GCA_003221615.1_genomic.fna.gz	1.4398	2.8569	95.16	0.379	94.90-95.40	0.379	0.34-0.42	1	1.284	2166/31227	91.75	27	QHSQ01000289.1 MAG: Candidatus Rokubacteria bacterium isolate AR27 14_0903_09_40cm_scaffold_10023_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/155/845/GCA_021155845.1_genomic.fna.gz	1.4331	0.8297	96.05	0.378	95.60-96.56	0.378	0.31-0.44	1	1.249	837/9111	92.59	22	JAJNBK010000341.1 MAG: Nitrososphaeraceae archaeon isolate C_No_T20_B_bin.119 scaffold_100725, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/217/875/GCA_003217875.1_genomic.fna.gz	1.4079	0.9449	95.64	0.371	95.11-96.06	0.371	0.31-0.44	1	1.410	834/10489	92.16	53	QHMR01000157.1 MAG: Verrucomicrobia bacterium isolate AV95 14_1009_16_20cm_scaffold_10040_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/685/GCA_014523685.1_genomic.fna.gz	1.3634	0.7037	97.20	0.359	96.66-97.63	0.359	0.31-0.42	1	1.384	1011/7922	93.57	4	JAATVT010000067.1 Nitrososphaerales archaeon TH5893 k141_10029835, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/275/GCA_025935275.1_genomic.fna.gz	1.3214	0.8155	98.25	0.348	97.93-98.66	0.348	0.30-0.39	1	1.430	1696/9629	94.55	0	JAICVP010000303.1 MAG: Thermoleophilia bacterium isolate HEB_ISSM_2_bin.17 k141_1004490_length_2549_cov_12.6512, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/841/195/GCA_030841195.1_genomic.fna.gz	1.3087	1.1810	95.65	0.345	95.18-96.11	0.345	0.29-0.40	1	1.377	1070/14220	91.99	28	JAVEDA010000002.1 MAG: Actinomycetota bacterium isolate BP_166 scaffold_1001222, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/595/GCA_014523595.1_genomic.fna.gz	1.2873	0.4229	97.30	0.339	96.80-97.85	0.339	0.27-0.41	1	1.396	642/5107	93.53	14	JAATVN010000047.1 Nitrososphaerales archaeon TH5888 k141_10314036, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/565/645/GCF_017565645.3_genomic.fna.gz	1.2542	3.9184	97.41	0.330	97.22-97.61	0.330	0.31-0.35	1	1.350	5679/44609	93.57	18	NZ_CP086136.1 Bradyrhizobium barranii subsp. barranii strain 144S4 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/218/415/GCA_003218415.1_genomic.fna.gz	1.1964	0.6712	96.11	0.315	95.53-96.58	0.315	0.26-0.39	1	1.327	704/8726	92.20	35	QHNK01000107.1 MAG: Verrucomicrobia bacterium isolate AV78 14_0929_05_30cm_scaffold_10029_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/928/375/GCA_025928375.1_genomic.fna.gz	1.1291	1.3902	99.43	0.297	99.24-99.67	0.297	0.27-0.32	1	1.149	4224/19184	95.24	0	JAICJP010000009.1 MAG: Candidatus Sulfotelmatobacter sp. isolate GZL_FP_2_bin.189 k141_1001608_length_31483_cov_49.0751, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/007/992/495/GCF_007992495.1_genomic.fna.gz	1.0924	2.9478	96.06	0.288	95.80-96.31	0.288	0.26-0.31	1	1.246	3105/42079	91.94	66	NZ_BKAJ01000001.1 Reyranella soli strain NBRC 108950 sequence001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/445/GCA_025935445.1_genomic.fna.gz	1.0831	0.4908	98.14	0.285	97.69-98.68	0.285	0.24-0.33	1	1.328	985/6950	93.89	141	JAICVG010000316.1 MAG: Nitrososphaera sp. isolate HEB_FP_1_bin.28 k141_1011455_length_2333_cov_12.3312, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/934/255/GCA_025934255.1_genomic.fna.gz	1.0779	1.0152	95.25	0.284	94.65-95.71	0.284	0.24-0.34	1	1.354	834/14755	91.15	21	JAICYJ010000106.1 MAG: Thermoleophilia bacterium isolate LS_ISSM_2_bin.20 k141_1045234_length_5173_cov_180.4756, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/732/285/GCA_021732285.1_genomic.fna.gz	1.0400	1.8133	95.32	0.274	94.84-95.65	0.274	0.24-0.32	1	1.239	1515/27284	91.10	748	JAKFVH010000009.1 MAG: Reyranella sp. isolate D3_Bin_12 D3_0000075, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/381/105/GCA_014381105.1_genomic.fna.gz	1.0015	0.2835	97.66	0.264	97.00-98.17	0.264	0.22-0.32	1	1.316	513/4522	93.22	2	JACMIO010000111.1 MAG: bacterium isolate ES-bin-123 ES-bin-123-contig-k141_10063097, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/879/255/GCA_005879255.1_genomic.fna.gz	0.9926	2.3908	97.47	0.262	97.22-97.69	0.262	0.24-0.28	1	1.182	3979/37495	93.02	9	VBKY01000467.1 MAG: Deltaproteobacteria bacterium isolate DP_21 14_1009_16_40cm_scaffold_100243, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/708/035/GCF_009708035.1_genomic.fna.gz	0.9810	1.0507	95.49	0.258	94.98-95.94	0.258	0.22-0.30	1	1.256	943/16943	91.10	69	NZ_WMBQ01000001.1 Hyphomicrobium album strain XQ2 xq_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/922/735/GCA_025922735.1_genomic.fna.gz	0.9787	0.4415	99.09	0.258	98.61-99.66	0.258	0.22-0.30	1	1.180	1214/6945	94.53	0	JAICHI010000001.1 MAG: Nitrososphaeraceae archaeon isolate F1_bin.4 k141_1827112_length_27272_cov_12.0521, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/156/345/GCA_021156345.1_genomic.fna.gz	0.9559	0.4771	96.67	0.252	95.99-97.15	0.252	0.21-0.32	1	1.231	631/7929	92.16	0	JAJNDJ010000297.1 MAG: Rubrobacteraceae bacterium isolate C_No_T20_B_bin.25 scaffold_100735, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/619/905/GCF_000619905.2_genomic.fna.gz	0.9342	0.8219	98.68	0.246	98.27-99.04	0.246	0.22-0.28	1	1.145	2003/13534	94.02	0	NZ_CP012371.1 Nitrosospira briensis C-128 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/595/GCA_025935595.1_genomic.fna.gz	0.9323	0.6858	97.95	0.246	97.50-98.45	0.246	0.20-0.28	1	1.354	1352/11320	93.37	12	JAICUZ010000054.1 MAG: Burkholderiales bacterium isolate HEB_FP_1_bin.11 k141_104339_length_11717_cov_10.9831, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/937/665/GCA_025937665.1_genomic.fna.gz	0.9137	0.5113	95.71	0.241	94.97-96.40	0.241	0.18-0.31	1	1.154	494/8784	91.13	230	JAICQW010000016.1 MAG: Nitrososphaeraceae archaeon isolate TY_HYHR_2_bin.13 k141_1002428_length_17762_cov_13.2941, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/966/445/GCA_025966445.1_genomic.fna.gz	0.8823	0.6852	95.86	0.232	95.28-96.43	0.232	0.19-0.28	1	1.366	707/12328	91.19	40	JAICRP010000232.1 MAG: Nocardioides sp. isolate TY_ISSM_2_bin.27 k141_100200_length_4877_cov_8.0000, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/836/705/GCF_016836705.1_genomic.fna.gz	0.8687	1.7374	97.13	0.229	96.84-97.41	0.229	0.21-0.25	1	1.207	2672/31439	92.36	40	NZ_JAFCGY010000100.1 Mesorhizobium caraganae strain LMG 24397 NODE_100_length_1040_cov_189.526835, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/815/GCA_025924815.1_genomic.fna.gz	0.8621	0.7781	98.66	0.227	98.30-99.11	0.227	0.19-0.25	1	1.249	1957/14263	93.79	0	JAICHQ010000001.1 MAG: Nocardioides sp. isolate GZL_FP_2_bin.14 k141_994859_length_132803_cov_20.8197, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/812/335/GCF_030812335.1_genomic.fna.gz	0.8280	1.0498	97.16	0.218	96.75-97.45	0.218	0.19-0.24	1	1.229	1661/20092	92.27	5	NZ_JAUSSN010000001.1 Pseudarthrobacter oxydans strain CC185 Ga0466896_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/774/295/GCA_030774295.1_genomic.fna.gz	0.8237	0.3835	97.03	0.217	96.33-97.75	0.217	0.16-0.27	1	1.408	561/7181	92.10	37	JALYLJ010000001.1 MAG: Thermoproteota archaeon isolate AFD bin36 SD1484-86_k127_429992, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/888/525/GCA_005888525.1_genomic.fna.gz	0.8194	1.0214	95.70	0.216	95.18-96.26	0.216	0.17-0.25	1	1.309	998/19539	90.85	46	VBAB01000163.1 MAG: Alphaproteobacteria bacterium isolate AP_23 14_0903_02_30cm_scaffold_10001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/504/395/GCF_029504395.1_genomic.fna.gz	0.6963	0.9111	95.10	0.183	94.43-95.71	0.183	0.15-0.23	1	1.166	746/20633	89.84	256	NZ_JAQFIF010000001.1 Arthrobacter sp. ES3-54 Ga0498888_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/215/GCA_025924215.1_genomic.fna.gz	0.6785	0.9879	97.83	0.179	97.43-98.21	0.179	0.15-0.20	1	1.104	1905/22510	92.34	4	JAICEJ010000001.1 MAG: Candidatus Binatia bacterium isolate BD_FP_2_bin.16 k141_725855_length_40989_cov_19.2330, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/142/705/GCF_900142705.1_genomic.fna.gz	0.6641	0.5837	97.36	0.175	96.80-97.85	0.175	0.14-0.21	1	1.110	997/13943	91.84	364	NZ_FRBV01000034.1 Nitrosospira sp. Nsp11, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/918/935/GCA_001918935.1_genomic.fna.gz	0.6611	0.5192	97.86	0.174	97.30-98.23	0.174	0.14-0.21	1	1.109	1023/12267	92.30	58	MNGW01000128.1 MAG: Acidobacteriales bacterium 13_1_40CM_3_55_5 13_1_40cm_3_scaffold_10262, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/013/822/765/GCA_013822765.1_genomic.fna.gz	0.6390	1.0204	96.96	0.168	96.50-97.57	0.168	0.14-0.20	1	1.231	1543/25355	91.37	33	PNKY01000001.1 MAG: Rhodospirillum sp. isolate PB1.008 PB1_1000001_1249324, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/188/345/GCF_900188345.1_genomic.fna.gz	0.6073	1.7945	95.33	0.160	94.81-95.82	0.160	0.13-0.19	1	1.256	1595/46228	89.71	58	NZ_FZOD01000180.1 Streptosporangium subroseum strain CGMCC 4.2132, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/937/615/GCA_025937615.1_genomic.fna.gz	0.5469	0.2817	96.65	0.144	95.61-97.50	0.144	0.10-0.20	1	1.141	384/8011	90.67	3	JAICRA010000387.1 MAG: Thermomicrobiales bacterium isolate TY_HYHR_2_bin.23 k141_1001921_length_1583_cov_4.7836, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/435/GCA_025935435.1_genomic.fna.gz	0.5434	0.5225	95.58	0.143	94.74-96.34	0.143	0.11-0.19	1	1.205	502/14853	89.65	13	JAICVH010000765.1 MAG: Burkholderiales bacterium isolate HEB_FP_1_bin.29 k141_1001410_length_1521_cov_14.3406, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/160/535/GCF_030160535.1_genomic.fna.gz	0.5111	1.0091	95.61	0.135	94.93-96.22	0.135	0.11-0.17	1	1.112	984/30734	89.49	461	NZ_BSON01000001.1 Mesorhizobium amorphae strain NBRC 102496 sequence001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/029/240/595/GCA_029240595.1_genomic.fna.gz	0.5074	0.3839	99.18	0.134	98.59-99.71	0.134	0.11-0.16	1	1.086	1177/11864	92.82	0	JARDZZ010000216.1 MAG: Nitrospira sp. isolate C_No_T0_bin.34 scaffold_10150, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/764/445/GCF_014764445.1_genomic.fna.gz	0.5055	0.6622	97.05	0.133	96.34-97.62	0.133	0.11-0.16	1	1.113	1009/20044	90.81	96	NZ_CP061721.1 Pseudarthrobacter sp. BIM B-2242 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/927/575/GCA_025927575.1_genomic.fna.gz	0.4709	0.6758	98.60	0.124	98.06-99.11	0.124	0.10-0.15	1	1.078	1725/22366	92.07	5	JAICLJ010000065.1 MAG: Bryobacteraceae bacterium isolate GZL_HY_2_bin.135 k141_1007983_length_25823_cov_21.9520, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/802/205/GCF_000802205.1_genomic.fna.gz	0.4386	0.4124	96.22	0.116	95.06-97.27	0.116	0.08-0.16	1	1.065	478/14130	89.65	2	NZ_CP012850.1 Candidatus Nitrosocosmicus oleophilus strain MY3 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/914/815/GCA_001914815.1_genomic.fna.gz	0.4297	0.3268	98.79	0.113	97.96-99.35	0.113	0.09-0.14	1	1.073	903/12049	91.98	0	MNDG01000112.1 MAG: Acidobacteriales bacterium 13_2_20CM_55_8 13_2_20cm_scaffold_10092, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/029/237/515/GCA_029237515.1_genomic.fna.gz	0.3547	0.2273	95.64	0.093	93.93-98.01	0.093	0.04-0.16	1	1.088	227/9904	88.53	7	JARBAV010000371.1 MAG: Nitrososphaerales archaeon isolate plot3_rep3_bin15 k141_1003848, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/192/095/GCF_014192095.1_genomic.fna.gz	0.3432	0.5932	97.26	0.090	96.54-97.94	0.090	0.07-0.11	1	1.127	1021/27188	89.95	4	NZ_JACHXN010000001.1 Phyllobacterium trifolii strain CECT 7015 Ga0372396_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/468/805/GCA_900468805.1_genomic.fna.gz	0.3011	0.6294	96.72	0.079	95.90-97.67	0.079	0.06-0.10	1	1.122	918/33010	89.09	36	UEIF01000089.1 Rhizobiales bacterium isolate AFS040727 genome assembly, contig: contig_89, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/936/075/GCA_025936075.1_genomic.fna.gz	0.2844	0.2793	96.40	0.075	94.87-97.81	0.075	0.05-0.12	1	1.101	368/15444	88.64	4	JAICUC010000211.1 MAG: Nitrospira sp. isolate GZL_ISSM_2_bin.53 k141_1003364_length_6590_cov_11.3846, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/946/480/575/GCA_946480575.1_genomic.fna.gz	0.2513	0.1273	96.24	0.066	93.72-97.81	0.066	0.04-0.15	1	1.114	158/7920	88.14	10	CAMLKF010000001.1 MAG: uncultured Nitrososphaera sp. isolate SRR11092507_bin.1_metawrap_v1.3.0_MAG genome assembly, contig: ERZ12633358_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/168/065/GCF_900168065.1_genomic.fna.gz	0.2440	0.5307	97.21	0.064	96.03-98.38	0.064	0.04-0.09	1	1.033	900/34027	88.94	0	NZ_FUZZ01000009.1 Chitinophaga ginsengisegetis strain DSM 18108, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/010/965/GCF_003010965.1_genomic.fna.gz	0.2404	0.4190	95.84	0.063	94.36-97.53	0.063	0.03-0.10	1	1.076	462/27495	87.65	81	NZ_PGGM01000010.1 Phyllobacterium sophorae strain CCBAU 03422 NODE_10_length_232145_cov_44.9623, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/615/055/GCF_018615055.1_genomic.fna.gz	0.2328	0.3871	96.96	0.061	95.76-98.36	0.061	0.04-0.09	1	1.030	605/25887	88.59	1	NZ_JAGGNN010000009.1 Priestia megaterium strain ISL-13 ISL13_10, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/636/405/GCF_001636405.1_genomic.fna.gz	0.1578	0.2362	97.83	0.042	96.18-99.87	0.042	0.02-0.07	1	1.020	491/23268	88.30	0	NZ_KV440950.1 Peribacillus frigoritolerans strain FJAT-2396 Scaffold1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R1-10_S75_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/177/675/GCF_900177675.1_genomic.fna.gz	0.1347	0.2613	96.45	0.036	94.71-98.52	0.036	0.02-0.06	1	1.017	344/29557	86.62	6	NZ_FXWM01000002.1 Bacillus sp. OV166, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R2-20_S72_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/525/GCA_014523525.1_genomic.fna.gz	15.0871	8.5088	96.20	4.675	NA-NA	HIGH	NA-NA	4	4.675	2437/8094	96.20	121	JAATVL010000043.1 Nitrososphaerales archaeon TH703 k141_10273813, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/D-R2-20_S72_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/475/GCA_025935475.1_genomic.fna.gz	4.4968	4.0487	98.49	1.393	98.40-98.56	1.393	1.33-1.47	2	2.015	6316/13336	97.62	19	JAICVE010000473.1 MAG: Nitrospira sp. isolate HEB_FP_1_bin.25 k141_1006373_length_2209_cov_6.0000, whole genome shotgun sequence
